occurrence_no,lng,lat,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195
255617,-74.300003,40.299999,77.05,"(0.206378, -0.734215, 0.64679)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4350>,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,
255618,-74.300003,40.299999,77.05,"(0.206378, -0.734215, 0.64679)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B43C0>,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,
255619,-74.300003,40.299999,77.05,"(0.206378, -0.734215, 0.64679)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4430>,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,
255620,-74.300003,40.299999,77.05,"(0.206378, -0.734215, 0.64679)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B44A0>,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.892463793445465,41.25998516343448,,,,,,,,,,,,,,,,,,,,,,,,
256303,-81.066666,31.983334,0.06885,"(0.131713, -0.837913, 0.529673)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4510>,-80.00409923071861,32.09119524895159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.00409923071861,32.09119524895159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256411,-81.099998,32.0,0.06885,"(0.131202, -0.837837, 0.529919)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4580>,-80.03735515512534,32.10802598210477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.03735515512534,32.10802598210477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256526,-97.096664,33.014442,96.55,"(-0.103596, -0.832109, 0.54485)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B45F0>,,,,,,,,,,,,,,,,,,,-63.29032835594158,32.125393210364884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.29032835594158,32.125393210364884,,,,,,,,,,,,,,,,,,,,
256655,-82.300003,29.1,7.6,"(0.117073, -0.865894, 0.486335)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4660>,-81.25802428245099,29.213989290497448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.25802428245099,29.213989290497448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259975,29.116669,28.33333,96.55,"(0.768971, 0.428297, 0.4746)",715,600.0,<pygplates.pygplates.Feature object at 0x00000212716B46D0>,,,,,,,,,,,,,,,,,,,23.528720001676174,8.728887099408343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.528720001676174,8.728887099408343,,,,,,,,,,,,,,,,,,,,
260027,1.083333,27.033333,122.3,"(0.890583, 0.0168409, 0.454509)",714,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4740>,,,,,,,,,,,,,,,,,,,,,,,,,3.2585149010879344,16.679631418269544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2585149010879344,16.679631418269544,,,,,,,,,,,,,,
260037,10.191667,32.916668,114.95,"(0.826216, 0.148536, 0.543419)",715,600.0,<pygplates.pygplates.Feature object at 0x00000212716B47B0>,,,,,,,,,,,,,,,,,,,,,,,11.433541951381917,16.685158535665042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.433541951381917,16.685158535665042,,,,,,,,,,,,,,,,
260586,10.75,31.983334,114.95,"(0.833317, 0.15821, 0.529673)",715,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4820>,,,,,,,,,,,,,,,,,,,,,,,11.4489086913293,15.639754269483367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4489086913293,15.639754269483367,,,,,,,,,,,,,,,,
260604,10.283333,32.950001,114.95,"(0.825666, 0.149801, 0.543907)",715,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4890>,,,,,,,,,,,,,,,,,,,,,,,11.520976326442272,16.681228129001603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.520976326442272,16.681228129001603,,,,,,,,,,,,,,,,
260841,9.05,28.533333,119.25,"(0.867603, 0.138191, 0.47767)",714,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4900>,,,,,,,,,,,,,,,,,,,,,,,9.254926774346536,13.323269740433652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.254926774346536,13.323269740433652,,,,,,,,,,,,,,,,
262171,-4.836939,30.505667,96.55,"(0.858511, -0.0726486, 0.507624)",714,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4970>,,,,,,,,,,,,,,,,,,,-5.3221594825586935,18.131435547521114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3221594825586935,18.131435547521114,,,,,,,,,,,,,,,,,,,,
262343,6.264215,19.225529,159.55,"(0.938592, 0.103028, 0.329287)",714,600.0,<pygplates.pygplates.Feature object at 0x00000212716B49E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4480493866129476,10.771834248445128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4480493866129476,10.771834248445128,,,,,,,,
262348,9.540314,17.971214,112.75,"(0.938056, 0.157655, 0.308539)",714,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4A50>,,,,,,,,,,,,,,,,,,,,,,,5.147799678642207,3.5611880663455113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.147799678642207,3.5611880663455113,,,,,,,,,,,,,,,,
262355,-0.033333,20.892221,119.25,"(0.934253, -0.000543521, 0.356611)",714,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4AC0>,,,,,,,,,,,,,,,,,,,,,,,-1.7509977699738632,10.128882177346707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7509977699738632,10.128882177346707,,,,,,,,,,,,,,,,
262358,10.4,32.171944,96.55,"(0.832548, 0.152801, 0.532462)",715,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4B30>,,,,,,,,,,,,,,,,,,,8.182871878101638,15.864537242794308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.182871878101638,15.864537242794308,,,,,,,,,,,,,,,,,,,,
266823,-112.933334,51.916668,63.8,"(-0.240345, -0.568054, 0.787114)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B4BA0>,,,,,,,,,,,,,-86.82837868215233,59.012215712610235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.82837868215233,59.012215712610235,,,,,,,,,,,,,,,,,,,,,,,,,,
272696,177.481384,-18.160833,0.06885,"(-0.949267, 0.0417549, -0.311685)",846,0.0,<pygplates.pygplates.Feature object at 0x00000212716B4C10>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277455,-81.199997,26.500278,1.05,"(0.136912, -0.884397, 0.446202)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4C80>,-80.17329745300825,26.608887340035356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.17329745300825,26.608887340035356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281682,-75.166664,39.783333,66.15,"(0.196735, -0.74286, 0.639886)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4CF0>,,,,,,,,,,,,,-53.02155532149392,39.94020232031809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.02155532149392,39.94020232031809,,,,,,,,,,,,,,,,,,,,,,,,,,
281683,-75.166664,39.783333,66.15,"(0.196735, -0.74286, 0.639886)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4F90>,,,,,,,,,,,,,-53.02155532149392,39.94020232031809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.02155532149392,39.94020232031809,,,,,,,,,,,,,,,,,,,,,,,,,,
281684,-75.166664,39.783333,66.15,"(0.196735, -0.74286, 0.639886)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4DD0>,,,,,,,,,,,,,-53.02155532149392,39.94020232031809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.02155532149392,39.94020232031809,,,,,,,,,,,,,,,,,,,,,,,,,,
281707,-75.126999,39.762001,63.8,"(0.19731, -0.742954, 0.6396)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B4E40>,,,,,,,,,,,,,-52.99061047347316,39.911543952270726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.99061047347316,39.911543952270726,,,,,,,,,,,,,,,,,,,,,,,,,,
284122,77.866669,17.216667,68.3,"(0.200769, 0.933854, 0.295986)",501,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B4D60>,,,,,,,,,,,,,60.234991910906224,-25.37648612300629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.234991910906224,-25.37648612300629,,,,,,,,,,,,,,,,,,,,,,,,,,
284153,-109.567902,38.826099,136.35,"(-0.260923, -0.734058, 0.626959)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B4EB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.15899207292149,37.378280189064306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.15899207292149,37.378280189064306,,,,,,,,,,,,
285184,178.486496,-18.0602,0.00585,"(-0.9504, 0.0251112, -0.310016)",846,0.0,<pygplates.pygplates.Feature object at 0x00000212716B4F20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286254,-108.912781,42.369999,53.05,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B4040>,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286255,-108.912781,42.369999,53.05,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6120>,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286256,-108.912781,42.369999,53.05,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6190>,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286257,-108.912781,42.369999,53.05,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B60B0>,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.96350628549251,47.77671288010088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286295,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6200>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286296,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6270>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286297,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B62E0>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286298,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6350>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286368,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B63C0>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286369,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6430>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286370,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B64A0>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286371,-108.912781,42.369999,48.25,"(-0.239469, -0.698922, 0.673916)",133,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6510>,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.63042589338013,45.48488646781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286789,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6580>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286790,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B65F0>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286791,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6660>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286800,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B66D0>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286807,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6740>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286811,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B67B0>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286816,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6820>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286817,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6890>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286824,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6900>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286825,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6970>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286829,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B69E0>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286832,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6A50>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286837,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6AC0>,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.50667920343584,49.68411111613884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286957,-109.087997,44.832298,53.05,"(-0.231914, -0.670181, 0.705034)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6B30>,,,,,,,,,,,-90.44277114071534,50.21850948715634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.44277114071534,50.21850948715634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286967,-100.033333,42.783333,14.785,"(-0.127866, -0.722703, 0.679228)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6BA0>,,,-96.74350762127744,43.34832628111817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.74350762127744,43.34832628111817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287371,-103.800003,42.400002,14.785,"(-0.176146, -0.717139, 0.674302)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6C10>,,,-100.55571429913041,43.01743683051792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.55571429913041,43.01743683051792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287838,-77.400002,38.299999,53.05,"(0.171194, -0.765876, 0.619779)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B6C80>,,,,,,,,,,,-59.6172712802328,38.97600097921298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.6172712802328,38.97600097921298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287839,-82.5,27.700001,1.05,"(0.115567, -0.877819, 0.464842)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B6CF0>,-81.46712070662944,27.814993129046993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.46712070662944,27.814993129046993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287859,-82.5,27.700001,1.05,"(0.115567, -0.877819, 0.464842)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B6F90>,-81.46712070662944,27.814993129046993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.46712070662944,27.814993129046993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287884,-93.400002,31.0,21.735,"(-0.0508355, -0.855659, 0.515038)",135,155.0,<pygplates.pygplates.Feature object at 0x00000212716B6DD0>,,,,,-88.29651957387391,31.551117625749693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.29651957387391,31.551117625749693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287885,-93.400002,31.0,21.735,"(-0.0508355, -0.855659, 0.515038)",135,155.0,<pygplates.pygplates.Feature object at 0x00000212716B6E40>,,,,,-88.29651957387391,31.551117625749693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.29651957387391,31.551117625749693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287913,-104.366669,43.299999,68.3,"(-0.18058, -0.705014, 0.685818)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6D60>,,,,,,,,,,,,,-81.34854746000475,49.157000009621655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.34854746000475,49.157000009621655,,,,,,,,,,,,,,,,,,,,,,,,,,
287914,-104.366669,43.299999,68.3,"(-0.18058, -0.705014, 0.685818)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6EB0>,,,,,,,,,,,,,-81.34854746000475,49.157000009621655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.34854746000475,49.157000009621655,,,,,,,,,,,,,,,,,,,,,,,,,,
287915,-104.366669,43.299999,68.3,"(-0.18058, -0.705014, 0.685818)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6F20>,,,,,,,,,,,,,-81.34854746000475,49.157000009621655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.34854746000475,49.157000009621655,,,,,,,,,,,,,,,,,,,,,,,,,,
288562,-111.48333,49.083332,84.65,"(-0.239867, -0.609457, 0.755663)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B6040>,,,,,,,,,,,,,,,,,-73.51340244861798,54.155886912381305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.51340244861798,54.155886912381305,,,,,,,,,,,,,,,,,,,,,,
288577,-103.51667,29.316668,77.05,"(-0.203794, -0.847776, 0.489636)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B8120>,,,,,,,,,,,,,,,-77.74824971784209,37.64375580482538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.74824971784209,37.64375580482538,,,,,,,,,,,,,,,,,,,,,,,,
288578,-103.51667,29.316668,77.05,"(-0.203794, -0.847776, 0.489636)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B8190>,,,,,,,,,,,,,,,-77.74824971784209,37.64375580482538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.74824971784209,37.64375580482538,,,,,,,,,,,,,,,,,,,,,,,,
289173,-75.650558,39.555,77.05,"(0.191084, -0.74696, 0.636819)",109,600.0,<pygplates.pygplates.Feature object at 0x00000212716B80B0>,,,,,,,,,,,,,,,-45.511481076844326,40.8884896848177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.511481076844326,40.8884896848177,,,,,,,,,,,,,,,,,,,,,,,,
289344,-95.0,30.5,14.785,"(-0.0750959, -0.85835, 0.507538)",135,155.0,<pygplates.pygplates.Feature object at 0x00000212716B8200>,,,-91.95918351740454,30.993414240275882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.95918351740454,30.993414240275882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289599,-97.907219,32.270557,117.245,"(-0.11632, -0.837497, 0.533918)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B8270>,,,,,,,,,,,,,,,,,,,,,,,-53.57128275962924,30.605694040799207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.57128275962924,30.605694040799207,,,,,,,,,,,,,,,,
289600,-97.907219,32.270557,117.245,"(-0.11632, -0.837497, 0.533918)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B82E0>,,,,,,,,,,,,,,,,,,,,,,,-53.57128275962924,30.605694040799207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.57128275962924,30.605694040799207,,,,,,,,,,,,,,,,
289601,-97.907219,32.270557,117.245,"(-0.11632, -0.837497, 0.533918)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B8350>,,,,,,,,,,,,,,,,,,,,,,,-53.57128275962924,30.605694040799207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.57128275962924,30.605694040799207,,,,,,,,,,,,,,,,
289635,-98.253334,32.003334,106.75,"(-0.121733, -0.839234, 0.529969)",101,4500.0,<pygplates.pygplates.Feature object at 0x00000212716B83C0>,,,,,,,,,,,,,,,,,,,,,-59.39059632225623,30.2369866715348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.39059632225623,30.2369866715348,,,,,,,,,,,,,,,,,,
