occurrence_no,lng,lat,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_205,lat_205,lng_215,lat_215,lng_225,lat_225,lng_235,lat_235
30261,6.516667,46.833332,138.3,"(0.679703, 0.0776426, 0.729367)",305,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D190>,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25329534554414,33.376896622524896,,,,,,,,,,,,,,,,,,,,
30690,6.516667,46.833332,106.75,"(0.679703, 0.0776426, 0.729367)",305,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D0B0>,,,,,,,,,,,,,,,,,,,,,25.468932873304315,38.466987391051916,,,,,,,,,,,,,,,,,,,,,,,,,,
40163,-74.683334,39.971943,57.6,"(0.202437, -0.739139, 0.642412)",109,600.0,<pygplates.pygplates.Feature object at 0x000002906E29BF90>,,,,,,,,,,,-45.901850641501724,36.87884622653915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40167,-74.683334,39.971943,57.6,"(0.202437, -0.739139, 0.642412)",109,600.0,<pygplates.pygplates.Feature object at 0x000002906E29BF20>,,,,,,,,,,,-45.901850641501724,36.87884622653915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40168,-74.683334,39.971943,57.6,"(0.202437, -0.739139, 0.642412)",109,600.0,<pygplates.pygplates.Feature object at 0x000002906E29BEB0>,,,,,,,,,,,-45.901850641501724,36.87884622653915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137487,99.599998,43.299999,77.05,"(-0.12137, 0.717581, 0.685818)",451,410.0,<pygplates.pygplates.Feature object at 0x000002906E29D120>,,,,,,,,,,,,,,,98.1168613983426,43.21556496300005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146083,-65.940002,-17.687,68.3,"(0.388422, -0.869956, -0.303817)",201,520.0,<pygplates.pygplates.Feature object at 0x000002906E29D040>,,,,,,,,,,,,,-47.30298086436231,-22.03510740230145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147094,-107.199997,35.700001,77.05,"(-0.24014, -0.775766, 0.583541)",101,1800.0,<pygplates.pygplates.Feature object at 0x000002906E29D200>,,,,,,,,,,,,,,,-71.09725159454898,43.00225791474271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149242,-2.428333,51.623055,204.9,"(0.620275, -0.0263045, 0.783943)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.838902472200573,33.37741937532185,,,,,,
149250,-2.428333,51.623055,204.9,"(0.620275, -0.0263045, 0.783943)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D2E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.838902472200573,33.37741937532185,,,,,,
149257,-2.428333,51.623055,204.9,"(0.620275, -0.0263045, 0.783943)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D3C0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.838902472200573,33.37741937532185,,,,,,
149295,-2.428333,51.623055,204.9,"(0.620275, -0.0263045, 0.783943)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.838902472200573,33.37741937532185,,,,,,
149325,-106.099998,47.799999,68.3,"(-0.186278, -0.645375, 0.740805)",101,3900.0,<pygplates.pygplates.Feature object at 0x000002906E29D4A0>,,,,,,,,,,,,,-67.08274235029015,54.18757823830361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149326,-106.099998,47.799999,68.3,"(-0.186278, -0.645375, 0.740805)",101,3900.0,<pygplates.pygplates.Feature object at 0x000002906E29D510>,,,,,,,,,,,,,-67.08274235029015,54.18757823830361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149587,-65.26667,-24.299999,68.3,"(0.381327, -0.827796, -0.411514)",22032,1000.0,<pygplates.pygplates.Feature object at 0x000002906E29D580>,,,,,,,,,,,,,-47.67725649271228,-28.669270589152674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149621,164.956665,-21.336666,0.00585,"(-0.899537, 0.24176, -0.363847)",845,50.0,<pygplates.pygplates.Feature object at 0x000002906E29D5F0>,165.32264051346968,-21.852081478498754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149853,-1.381643,50.62413,126.23,"(0.634221, -0.0152967, 0.773001)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D660>,,,,,,,,,,,,,,,,,,,,,,,,,25.2444254679525,39.231909533090686,,,,,,,,,,,,,,,,,,,,,,
149861,-1.468,50.654499,126.23,"(0.633787, -0.0162421, 0.773337)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D6D0>,,,,,,,,,,,,,,,,,,,,,,,,,25.170895930094122,39.25796817945284,,,,,,,,,,,,,,,,,,,,,,
149862,-1.468,50.654499,126.23,"(0.633787, -0.0162421, 0.773337)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D740>,,,,,,,,,,,,,,,,,,,,,,,,,25.170895930094122,39.25796817945284,,,,,,,,,,,,,,,,,,,,,,
149864,-1.466667,50.650002,127.2,"(0.633848, -0.0162289, 0.773287)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D7B0>,,,,,,,,,,,,,,,,,,,,,,,,,25.172430647652032,39.25354946251727,,,,,,,,,,,,,,,,,,,,,,
149865,-1.371725,50.617706,125.93,"(0.63431, -0.015189, 0.77293)",315,420.0,<pygplates.pygplates.Feature object at 0x000002906E29D820>,,,,,,,,,,,,,,,,,,,,,,,,,25.253165053719776,39.22599081358129,,,,,,,,,,,,,,,,,,,,,,
149926,-3.966667,30.9,99.4,"(0.856009, -0.0593576, 0.513541)",77142,600.0,<pygplates.pygplates.Feature object at 0x000002906E29D890>,,,,,,,,,,,,,,,,,,,6.029377143683405,21.2581423318774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150083,111.566666,22.766666,0.39635,"(-0.338945, 0.857533, 0.386979)",602,2600.0,<pygplates.pygplates.Feature object at 0x000002906E29D900>,110.83683727168686,23.79753167005364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150323,-86.519997,31.366667,44.55,"(0.0518291, -0.852279, 0.520513)",109,600.0,<pygplates.pygplates.Feature object at 0x000002906E29D970>,,,,,,,,,-65.10884518771702,30.243052350309515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150469,24.733334,-30.316668,196.05,"(0.784059, 0.361179, -0.504779)",77030,3600.0,<pygplates.pygplates.Feature object at 0x000002906E29D9E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.323061830408744,-48.171582832038595,,,,,,,,
150609,36.033333,32.016666,69.05,"(0.685671, 0.498779, 0.530166)",5031,550.0,<pygplates.pygplates.Feature object at 0x000002906E29DA50>,,,,,,,,,,,,,36.548674346189806,12.816819476792304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150856,101.331947,43.938889,92.05,"(-0.141491, 0.706043, 0.693891)",430,250.0,<pygplates.pygplates.Feature object at 0x000002906E29DAC0>,,,,,,,,,,,,,,,,,,,108.77374285735027,46.06177591201237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150901,87.0,23.5,0.063,"(0.0479952, 0.915803, 0.398749)",501,1700.0,<pygplates.pygplates.Feature object at 0x000002906E29DB30>,85.63337139178326,21.415820059748683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151804,68.727776,23.505556,41.25,"(0.332695, 0.854542, 0.398838)",5011,850.0,<pygplates.pygplates.Feature object at 0x000002906E29DBA0>,,,,,,,,,64.49023587027835,3.3205319245286233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151805,68.727776,23.505556,41.25,"(0.332695, 0.854542, 0.398838)",5011,850.0,<pygplates.pygplates.Feature object at 0x000002906E29DC10>,,,,,,,,,64.49023587027835,3.3205319245286233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168759,-107.572304,43.9524,53.05,"(-0.217349, -0.686323, 0.694061)",101,3900.0,<pygplates.pygplates.Feature object at 0x000002906E29DC80>,,,,,,,,,,,-75.48429253916515,49.05940277055461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203975,-108.699997,49.599998,63.8,"(-0.207796, -0.613906, 0.761538)",101,3100.0,<pygplates.pygplates.Feature object at 0x000002906E29DCF0>,,,,,,,,,,,,,-68.51421073643407,56.5374541124673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205062,-106.753609,49.424999,63.8,"(-0.187494, -0.622834, 0.759555)",101,3900.0,<pygplates.pygplates.Feature object at 0x000002906E29DF90>,,,,,,,,,,,,,-66.58837846888963,55.84498717024659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206351,-111.26667,39.183334,62.5,"(-0.281146, -0.722344, 0.631804)",101,1900.0,<pygplates.pygplates.Feature object at 0x000002906E29DDD0>,,,,,,,,,,,,,-77.67502178960737,47.56389732481042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207924,167.433334,-22.666668,0.00585,"(-0.900656, 0.20077, -0.385369)",845,50.0,<pygplates.pygplates.Feature object at 0x000002906E29DE40>,167.86538967638538,-23.085238756081242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211735,-102.800003,46.900002,53.05,"(-0.151378, -0.666294, 0.730162)",101,3900.0,<pygplates.pygplates.Feature object at 0x000002906E29DD60>,,,,,,,,,,,-68.98068418853995,50.576230419013854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211736,-102.800003,46.900002,53.05,"(-0.151378, -0.666294, 0.730162)",101,3900.0,<pygplates.pygplates.Feature object at 0x000002906E29DEB0>,,,,,,,,,,,-68.98068418853995,50.576230419013854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211737,-102.800003,46.900002,53.05,"(-0.151378, -0.666294, 0.730162)",101,3900.0,<pygplates.pygplates.Feature object at 0x000002906E29DF20>,,,,,,,,,,,-68.98068418853995,50.576230419013854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211999,35.792,4.25,2.1905,"(0.808915, 0.583236, 0.0741085)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29D350>,35.72358175730941,1.9181452863239836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212044,35.792,4.25,1.2935,"(0.808915, 0.583236, 0.0741085)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C120>,35.72358175730941,1.9181452863239836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212059,35.766998,4.189,2.197,"(0.809233, 0.582929, 0.0730467)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C190>,35.69999375050691,1.8566072868604662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212061,35.766998,4.189,2.197,"(0.809233, 0.582929, 0.0730467)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C0B0>,35.69999375050691,1.8566072868604662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212158,36.067001,2.883,4.917,"(0.807306, 0.587986, 0.0502966)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C200>,36.02850863131618,0.5575991995162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212159,36.067001,2.883,4.917,"(0.807306, 0.587986, 0.0502966)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C270>,36.02850863131618,0.5575991995162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212177,36.067001,2.883,3.094,"(0.807306, 0.587986, 0.0502966)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C2E0>,36.02850863131618,0.5575991995162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212178,36.067001,2.883,3.094,"(0.807306, 0.587986, 0.0502966)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C350>,36.02850863131618,0.5575991995162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212189,36.132999,2.55,4.4665,"(0.806851, 0.589078, 0.0444912)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C3C0>,36.10187492688823,0.2261590189324435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212206,36.083,2.367,4.4665,"(0.807475, 0.588454, 0.0413002)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C430>,36.05603344237741,0.04208601831015122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212207,36.083,2.367,4.4665,"(0.807475, 0.588454, 0.0413002)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C4A0>,36.05603344237741,0.04208601831015122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212228,35.950001,3.367,0.06885,"(0.808132, 0.586066, 0.0587314)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C510>,35.90089108884509,1.038869660108469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212231,35.783001,4.217,1.2935,"(0.809041, 0.583134, 0.0735341)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C580>,35.71533706366733,1.8849543153586545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212232,35.783001,4.217,1.2935,"(0.809041, 0.583134, 0.0735341)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C5F0>,35.71533706366733,1.8849543153586545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212302,36.241001,3.9,2.67235,"(0.80467, 0.589814, 0.0680153)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C660>,36.179368629394965,1.5782401800767443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212304,36.241001,3.9,2.67235,"(0.80467, 0.589814, 0.0680153)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C6D0>,36.179368629394965,1.5782401800767443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212306,36.241001,3.9,2.67235,"(0.80467, 0.589814, 0.0680153)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C740>,36.179368629394965,1.5782401800767443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212323,36.317001,3.975,1.29985,"(0.803814, 0.590828, 0.0693212)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C7B0>,36.25350981119125,1.6549293199559378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212325,36.317001,3.975,1.29985,"(0.803814, 0.590828, 0.0693212)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C820>,36.25350981119125,1.6549293199559378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212327,36.317001,3.975,1.29985,"(0.803814, 0.590828, 0.0693212)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C890>,36.25350981119125,1.6549293199559378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212463,36.266899,4.3083,1.6845,"(0.803992, 0.589876, 0.0751232)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C900>,36.19600945885965,1.9870182494154505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212682,36.283298,4.2583,1.6845,"(0.803876, 0.590145, 0.074253)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C970>,36.21349529095753,1.9373993902398676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212685,36.283298,4.2583,1.6845,"(0.803876, 0.590145, 0.074253)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C9E0>,36.21349529095753,1.9373993902398676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212687,36.283298,4.2583,1.6845,"(0.803876, 0.590145, 0.074253)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CA50>,36.21349529095753,1.9373993902398676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212698,36.262501,4.2375,1.6845,"(0.804111, 0.589869, 0.0738909)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CAC0>,36.193217817371114,1.9161374282938028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212701,36.262501,4.2375,1.6845,"(0.804111, 0.589869, 0.0738909)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CB30>,36.193217817371114,1.9161374282938028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212703,36.262501,4.2375,1.6845,"(0.804111, 0.589869, 0.0738909)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CBA0>,36.193217817371114,1.9161374282938028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212716,36.233898,4.2875,1.6845,"(0.804353, 0.589429, 0.0747612)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CC10>,36.1635585795004,1.9654826461573736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212719,36.233898,4.2875,1.6845,"(0.804353, 0.589429, 0.0747612)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CC80>,36.1635585795004,1.9654826461573736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212721,36.233898,4.2875,1.6845,"(0.804353, 0.589429, 0.0747612)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CCF0>,36.1635585795004,1.9654826461573736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212744,36.4417,3.7667,2.67235,"(0.802724, 0.592721, 0.065694)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CF90>,36.38264740306762,1.449494208806614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212747,36.4417,3.7667,2.67235,"(0.802724, 0.592721, 0.065694)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CDD0>,36.38264740306762,1.449494208806614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212749,36.4417,3.7667,2.67235,"(0.802724, 0.592721, 0.065694)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CE40>,36.38264740306762,1.449494208806614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212775,36.2836,4.2417,1.6845,"(0.80389, 0.590162, 0.073964)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CD60>,36.214170866643244,1.920810393350753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212778,36.2836,4.2417,1.6845,"(0.80389, 0.590162, 0.073964)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CEB0>,36.214170866643244,1.920810393350753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212780,36.2836,4.2417,1.6845,"(0.80389, 0.590162, 0.073964)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29CF20>,36.214170866643244,1.920810393350753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212806,36.325298,3.7836,2.197,"(0.803911, 0.591078, 0.0659883)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E29C040>,36.2661080299569,1.4637647635846172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212809,36.325298,3.7836,2.197,"(0.803911, 0.591078, 0.0659883)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E297120>,36.2661080299569,1.4637647635846172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212811,36.325298,3.7836,2.197,"(0.803911, 0.591078, 0.0659883)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E297190>,36.2661080299569,1.4637647635846172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213023,144.867004,-15.4833,0.00585,"(-0.788138, 0.554591, -0.266957)",8011,3600.0,<pygplates.pygplates.Feature object at 0x000002906E2970B0>,144.9065874884498,-16.728490540140033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213024,144.867004,-15.4833,0.00585,"(-0.788138, 0.554591, -0.266957)",8011,3600.0,<pygplates.pygplates.Feature object at 0x000002906E297200>,144.9065874884498,-16.728490540140033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213535,36.412498,-1.5764,1.29985,"(0.80446, 0.59337, -0.0275099)",709,600.0,<pygplates.pygplates.Feature object at 0x000002906E297270>,36.255347740937836,-3.924231746466261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213561,16.5,-28.25,13.789,"(0.844615, 0.250186, -0.47332)",77031,540.0,<pygplates.pygplates.Feature object at 0x000002906E2972E0>,,,17.296348234927173,-34.108406129486504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214257,18.8794,15.9694,3.094,"(0.909687, 0.31109, 0.275124)",715,1500.0,<pygplates.pygplates.Feature object at 0x000002906E297350>,18.73939613414617,13.368787790106712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214306,35.345798,-2.9875,1.6845,"(0.814567, 0.577724, -0.0521181)",712,3600.0,<pygplates.pygplates.Feature object at 0x000002906E2973C0>,35.43701577179044,-5.3274240979401055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214328,35.344398,-2.9861,1.6845,"(0.814582, 0.577704, -0.0520937)",712,3600.0,<pygplates.pygplates.Feature object at 0x000002906E297430>,35.435581081617435,-5.326055126720555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216769,34.3167,-2.979,1.2935,"(0.824818, 0.563005, -0.0519699)",712,3600.0,<pygplates.pygplates.Feature object at 0x000002906E2974A0>,34.40489846042308,-5.341107502272848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216820,34.3167,-2.979,1.2935,"(0.824818, 0.563005, -0.0519699)",712,3600.0,<pygplates.pygplates.Feature object at 0x000002906E297510>,34.40489846042308,-5.341107502272848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216944,34.617001,0.166,14.895,"(0.822964, 0.568086, 0.00289724)",712,750.0,<pygplates.pygplates.Feature object at 0x000002906E297580>,,,34.745795466048314,-5.011765444837236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216968,29.549999,0.133,2.1905,"(0.869923, 0.493182, 0.00232129)",701,1375.0,<pygplates.pygplates.Feature object at 0x000002906E2975F0>,29.56930926684573,-2.322268893300127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217300,40.466702,10.5167,4.4665,"(0.748003, 0.638104, 0.182522)",5901,850.0,<pygplates.pygplates.Feature object at 0x000002906E297660>,40.226129330644525,8.29386164641664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217340,40.583302,10.5,3.057,"(0.746744, 0.639659, 0.182236)",5901,850.0,<pygplates.pygplates.Feature object at 0x000002906E2976D0>,40.342379226024846,8.280116288716112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217410,31.0,1.5,1.80585,"(0.856874, 0.514862, 0.0261769)",712,3600.0,<pygplates.pygplates.Feature object at 0x000002906E297740>,30.994660111341197,-0.9291516514013177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217500,33.8167,-3.917,7.604,"(0.828882, 0.555238, -0.0683113)",712,3600.0,<pygplates.pygplates.Feature object at 0x000002906E2977B0>,33.92317934399759,-6.28940516382625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217851,36.0667,2.3167,3.9605,"(0.807671, 0.588245, 0.040423)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E297820>,36.04087663769406,-0.008565809635868445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217852,36.0667,2.3167,3.9605,"(0.807671, 0.588245, 0.040423)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E297890>,36.04087663769406,-0.008565809635868445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217913,36.0667,2.8833,7.104,"(0.807309, 0.587981, 0.0503018)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E297900>,36.02820136163002,0.5578923992175674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217914,36.0667,2.8833,7.104,"(0.807309, 0.587981, 0.0503018)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E297970>,36.02820136163002,0.5578923992175674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218028,36.1833,2.5167,1.80585,"(0.806354, 0.589801, 0.0439106)",712,870.0,<pygplates.pygplates.Feature object at 0x000002906E2979E0>,36.15286154367232,0.1939947969930328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218082,31.0,1.5,3.9605,"(0.856874, 0.514862, 0.0261769)",712,3600.0,<pygplates.pygplates.Feature object at 0x000002906E297A50>,30.994660111341197,-0.9291516514013177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218173,36.200001,0.65,1.29985,"(0.806908, 0.590568, 0.0113444)",709,600.0,<pygplates.pygplates.Feature object at 0x000002906E297AC0>,35.98305365131349,-1.7043111877007011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218199,36.200001,0.65,1.29985,"(0.806908, 0.590568, 0.0113444)",709,600.0,<pygplates.pygplates.Feature object at 0x000002906E297B30>,35.98305365131349,-1.7043111877007011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
