occurrence_no,lng,lat,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_205,lat_205,lng_215,lat_215,lng_225,lat_225,lng_235,lat_235
286816,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D580>,,,,,,,,,,,-76.61532642278964,48.020548307726564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286817,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D5F0>,,,,,,,,,,,-76.61532642278964,48.020548307726564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286824,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D660>,,,,,,,,,,,-76.61532642278964,48.020548307726564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286825,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D6D0>,,,,,,,,,,,-76.61532642278964,48.020548307726564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286829,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D740>,,,,,,,,,,,-76.61532642278964,48.020548307726564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286832,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D7B0>,,,,,,,,,,,-76.61532642278964,48.020548307726564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286837,-109.0,44.299999,53.05,"(-0.233007, -0.676701, 0.698415)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D820>,,,,,,,,,,,-76.61532642278964,48.020548307726564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286957,-109.087997,44.832298,53.05,"(-0.231914, -0.670181, 0.705034)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D890>,,,,,,,,,,,-76.41197537637902,48.53916111436694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286967,-100.033333,42.783333,14.785,"(-0.127866, -0.722703, 0.679228)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D900>,,,-91.5811809379103,42.00626982937205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287371,-103.800003,42.400002,14.785,"(-0.176146, -0.717139, 0.674302)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D970>,,,-95.34589543663529,41.947612494143186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287838,-77.400002,38.299999,53.05,"(0.171194, -0.765876, 0.619779)",109,600.0,<pygplates.pygplates.Feature object at 0x000002907242D9E0>,,,,,,,,,,,-49.63482469987344,34.28304835889314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287839,-82.5,27.700001,1.05,"(0.115567, -0.877819, 0.464842)",233,600.0,<pygplates.pygplates.Feature object at 0x000002907242DA50>,-80.3603393529748,26.943045596840726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287859,-82.5,27.700001,1.05,"(0.115567, -0.877819, 0.464842)",233,600.0,<pygplates.pygplates.Feature object at 0x000002907242DAC0>,-80.3603393529748,26.943045596840726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287884,-93.400002,31.0,21.735,"(-0.0508355, -0.855659, 0.515038)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DB30>,,,,,-82.6645887782102,28.774217581437348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287885,-93.400002,31.0,21.735,"(-0.0508355, -0.855659, 0.515038)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DBA0>,,,,,-82.6645887782102,28.774217581437348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287913,-104.366669,43.299999,68.3,"(-0.18058, -0.705014, 0.685818)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DC10>,,,,,,,,,,,,,-67.95247372857249,48.09480393120488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287914,-104.366669,43.299999,68.3,"(-0.18058, -0.705014, 0.685818)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DC80>,,,,,,,,,,,,,-67.95247372857249,48.09480393120488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287915,-104.366669,43.299999,68.3,"(-0.18058, -0.705014, 0.685818)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DCF0>,,,,,,,,,,,,,-67.95247372857249,48.09480393120488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288562,-111.48333,49.083332,84.65,"(-0.239867, -0.609457, 0.755663)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DF90>,,,,,,,,,,,,,,,,,-65.3318462483814,54.01938576149763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288577,-103.51667,29.316668,77.05,"(-0.203794, -0.847776, 0.489636)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DDD0>,,,,,,,,,,,,,,,-69.87981654762164,34.569512349361695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288578,-103.51667,29.316668,77.05,"(-0.203794, -0.847776, 0.489636)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DE40>,,,,,,,,,,,,,,,-69.87981654762164,34.569512349361695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289173,-75.650558,39.555,77.05,"(0.191084, -0.74696, 0.636819)",109,600.0,<pygplates.pygplates.Feature object at 0x000002907242DD60>,,,,,,,,,,,,,,,-39.05627961961406,36.82603204940358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289344,-95.0,30.5,14.785,"(-0.0750959, -0.85835, 0.507538)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DEB0>,,,-88.24580699791004,29.366710577252736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289599,-97.907219,32.270557,117.245,"(-0.11632, -0.837497, 0.533918)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242DF20>,,,,,,,,,,,,,,,,,,,,,,,-41.57440162375047,37.479762445221226,,,,,,,,,,,,,,,,,,,,,,,,
289600,-97.907219,32.270557,117.245,"(-0.11632, -0.837497, 0.533918)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242D040>,,,,,,,,,,,,,,,,,,,,,,,-41.57440162375047,37.479762445221226,,,,,,,,,,,,,,,,,,,,,,,,
289601,-97.907219,32.270557,117.245,"(-0.11632, -0.837497, 0.533918)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E120>,,,,,,,,,,,,,,,,,,,,,,,-41.57440162375047,37.479762445221226,,,,,,,,,,,,,,,,,,,,,,,,
289635,-98.253334,32.003334,106.75,"(-0.121733, -0.839234, 0.529969)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E190>,,,,,,,,,,,,,,,,,,,,,-49.23616220479837,35.51785941563362,,,,,,,,,,,,,,,,,,,,,,,,,,
289652,-98.201942,32.220554,106.75,"(-0.120693, -0.837349, 0.53318)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E0B0>,,,,,,,,,,,,,,,,,,,,,-49.111957031844575,35.71505049994928,,,,,,,,,,,,,,,,,,,,,,,,,,
289716,-98.201942,32.220554,106.75,"(-0.120693, -0.837349, 0.53318)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E200>,,,,,,,,,,,,,,,,,,,,,-49.111957031844575,35.71505049994928,,,,,,,,,,,,,,,,,,,,,,,,,,
289720,-97.616669,33.283333,115.73,"(-0.110803, -0.828591, 0.54878)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E270>,,,,,,,,,,,,,,,,,,,,,,,-40.87838422923717,38.36517381659707,,,,,,,,,,,,,,,,,,,,,,,,
289735,-97.582741,33.500179,115.73,"(-0.110038, -0.826592, 0.55194)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E2E0>,,,,,,,,,,,,,,,,,,,,,,,-40.75661226291415,38.561981926149436,,,,,,,,,,,,,,,,,,,,,,,,
289806,-99.433334,27.533333,43.3,"(-0.145337, -0.874751, 0.462265)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E350>,,,,,,,,,-80.04463621249592,26.178285911268542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289807,-99.433334,27.533333,43.3,"(-0.145337, -0.874751, 0.462265)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E3C0>,,,,,,,,,-80.04463621249592,26.178285911268542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289827,-90.734718,35.011944,35.95,"(-0.0105024, -0.818965, 0.573747)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E430>,,,,,,,-75.43082834530321,31.411096069621326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289897,-82.449997,27.366667,3.35,"(0.116686, -0.880384, 0.459683)",233,600.0,<pygplates.pygplates.Feature object at 0x000002907242E4A0>,-80.32282264931064,26.608447755774723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289910,-82.683334,27.783333,3.35,"(0.112671, -0.877513, 0.466129)",233,600.0,<pygplates.pygplates.Feature object at 0x000002907242E510>,-80.53928719347337,27.0316161901809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290159,-103.199997,29.200001,43.3,"(-0.199332, -0.849859, 0.48786)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E580>,,,,,,,,,-83.26284124547065,28.54342785067659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290160,-103.199997,29.200001,43.3,"(-0.199332, -0.849859, 0.48786)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E5F0>,,,,,,,,,-83.26284124547065,28.54342785067659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290161,-103.199997,29.200001,43.3,"(-0.199332, -0.849859, 0.48786)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E660>,,,,,,,,,-83.26284124547065,28.54342785067659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290162,-103.199997,29.200001,43.3,"(-0.199332, -0.849859, 0.48786)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E6D0>,,,,,,,,,-83.26284124547065,28.54342785067659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290467,-111.080833,35.759724,191.0,"(-0.291875, -0.757166, 0.584387)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E740>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.15829269809145,12.733790168501496,,,,,,,,
290478,-111.25,35.966667,191.0,"(-0.293342, -0.754329, 0.587314)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E7B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.28561333096717,12.948757299839455,,,,,,,,
290479,-111.25,35.966667,191.0,"(-0.293342, -0.754329, 0.587314)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.28561333096717,12.948757299839455,,,,,,,,
290483,-111.25,35.966667,191.0,"(-0.293342, -0.754329, 0.587314)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.28561333096717,12.948757299839455,,,,,,,,
290490,-111.25,35.966667,191.0,"(-0.293342, -0.754329, 0.587314)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.28561333096717,12.948757299839455,,,,,,,,
290492,-111.25,35.966667,191.0,"(-0.293342, -0.754329, 0.587314)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E970>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.28561333096717,12.948757299839455,,,,,,,,
291018,-104.491669,40.386391,68.3,"(-0.190605, -0.737458, 0.647939)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242E9E0>,,,,,,,,,,,,,-69.6752892393561,45.42907588395881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291019,-104.491669,40.386391,68.3,"(-0.190605, -0.737458, 0.647939)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242EA50>,,,,,,,,,,,,,-69.6752892393561,45.42907588395881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291039,-108.934402,44.907501,59.25,"(-0.229816, -0.669925, 0.705964)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242EAC0>,,,,,,,,,,,-76.21734939368473,48.56930876723656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293804,-1.880849,40.064526,127.725,"(0.764908, -0.0251187, 0.64365)",304,600.0,<pygplates.pygplates.Feature object at 0x000002907242EB30>,,,,,,,,,,,,,,,,,,,,,,,,,23.04902527215768,28.132597027785593,,,,,,,,,,,,,,,,,,,,,,
294902,88.300003,22.833332,1.294,"(0.0273415, 0.921232, 0.388052)",501,600.0,<pygplates.pygplates.Feature object at 0x000002907242EBA0>,87.28015813307817,21.457466438185623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294955,-0.283333,40.816666,127.725,"(0.756796, -0.00374246, 0.653641)",304,600.0,<pygplates.pygplates.Feature object at 0x000002907242EC10>,,,,,,,,,,,,,,,,,,,,,,,,,24.668937308116277,28.084879443940903,,,,,,,,,,,,,,,,,,,,,,
295285,-70.166672,-15.73333,53.5,"(0.326574, -0.90544, -0.27116)",201,600.0,<pygplates.pygplates.Feature object at 0x000002907242EC80>,,,,,,,,,,,-54.02361492416698,-22.82216867163086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295386,34.650002,2.533333,17.319,"(0.821837, 0.568006, 0.0442006)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242ECF0>,,,34.607717802393786,-0.9301003968084572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295393,34.714443,2.672222,17.319,"(0.821107, 0.568867, 0.0466222)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242EF90>,,,34.66468660227097,-0.7880105723261451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296426,21.633333,50.933334,198.9,"(0.585833, 0.232342, 0.776413)",302,600.0,<pygplates.pygplates.Feature object at 0x000002907242EDD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.925415984837805,50.115628463364445,,,,,,,,
296751,-1.966667,50.599998,142.6,"(0.634357, -0.0217827, 0.772734)",315,600.0,<pygplates.pygplates.Feature object at 0x000002907242EE40>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.380222046029857,34.89105414316726,,,,,,,,,,,,,,,,,,
297020,34.233299,2.0833,19.5,"(0.826207, 0.562192, 0.0363524)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242ED60>,,,34.21546028424928,-1.4013615790114355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297284,6.106141,43.606697,77.05,"(0.719983, 0.0770221, 0.689704)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242EEB0>,,,,,,,,,,,,,,,12.995930761778522,33.09030434272137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297285,6.106141,43.606697,77.05,"(0.719983, 0.0770221, 0.689704)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242EF20>,,,,,,,,,,,,,,,12.995930761778522,33.09030434272137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297291,5.565626,43.534836,74.75,"(0.721538, 0.0703104, 0.688795)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242E040>,,,,,,,,,,,,,,,12.531588958907616,33.00641488141123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297298,2.783333,43.049999,68.3,"(0.729896, 0.0354851, 0.682636)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242F120>,,,,,,,,,,,,,8.286092999548897,31.59008403084246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297384,-1.966667,50.599998,142.6,"(0.634357, -0.0217827, 0.772734)",315,600.0,<pygplates.pygplates.Feature object at 0x000002907242F190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.380222046029857,34.89105414316726,,,,,,,,,,,,,,,,,,
297385,-1.966667,50.599998,142.6,"(0.634357, -0.0217827, 0.772734)",315,600.0,<pygplates.pygplates.Feature object at 0x000002907242F0B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.380222046029857,34.89105414316726,,,,,,,,,,,,,,,,,,
297695,-2.634513,42.664555,77.05,"(0.734557, -0.0337994, 0.677705)",304,600.0,<pygplates.pygplates.Feature object at 0x000002907242F200>,,,,,,,,,,,,,,,5.9575812631237195,31.17018474233655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298930,-2.634513,42.664555,77.05,"(0.734557, -0.0337994, 0.677705)",304,600.0,<pygplates.pygplates.Feature object at 0x000002907242F270>,,,,,,,,,,,,,,,5.9575812631237195,31.17018474233655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298931,-2.634513,42.664555,77.05,"(0.734557, -0.0337994, 0.677705)",304,600.0,<pygplates.pygplates.Feature object at 0x000002907242F2E0>,,,,,,,,,,,,,,,5.9575812631237195,31.17018474233655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299149,112.427498,43.83139,77.05,"(-0.275217, 0.666818, 0.692538)",453,600.0,<pygplates.pygplates.Feature object at 0x000002907242F350>,,,,,,,,,,,,,,,110.1912146916832,47.400581705525774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301091,-1.966667,50.599998,142.6,"(0.634357, -0.0217827, 0.772734)",315,600.0,<pygplates.pygplates.Feature object at 0x000002907242F3C0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.380222046029857,34.89105414316726,,,,,,,,,,,,,,,,,,
301108,-1.966667,50.599998,142.6,"(0.634357, -0.0217827, 0.772734)",315,600.0,<pygplates.pygplates.Feature object at 0x000002907242F430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.380222046029857,34.89105414316726,,,,,,,,,,,,,,,,,,
303814,73.183334,20.533333,42.9,"(0.27093, 0.896421, 0.350752)",501,600.0,<pygplates.pygplates.Feature object at 0x000002907242F4A0>,,,,,,,,,67.87374133251642,3.5785129720824487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303966,-1.8,51.985001,166.2,"(0.615564, -0.0193449, 0.78785)",315,600.0,<pygplates.pygplates.Feature object at 0x000002907242F510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.37057173933513,36.095833717930994,,,,,,,,,,,,,,
303967,-1.8,51.985001,166.2,"(0.615564, -0.0193449, 0.78785)",315,600.0,<pygplates.pygplates.Feature object at 0x000002907242F580>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.37057173933513,36.095833717930994,,,,,,,,,,,,,,
304407,77.01667,30.966667,44.95,"(0.192645, 0.835546, 0.514539)",501,600.0,<pygplates.pygplates.Feature object at 0x000002907242F5F0>,,,,,,,,,72.46373131771716,13.587312852180892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304826,-98.23333,32.233334,110.515,"(-0.121134, -0.837165, 0.533368)",101,600.0,<pygplates.pygplates.Feature object at 0x000002907242F660>,,,,,,,,,,,,,,,,,,,,,,,-41.91944260238606,37.53001323062708,,,,,,,,,,,,,,,,,,,,,,,,
332795,0.133333,44.049999,14.895,"(0.718731, 0.00167256, 0.695286)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242F6D0>,,,-1.2394899201189897,40.17070927652015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337167,3.616667,43.616669,48.65,"(0.722529, 0.0456687, 0.68983)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242F740>,,,,,,,,,3.8983693146185,34.88808509161425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337354,3.766667,43.633331,44.55,"(0.722207, 0.0475469, 0.690041)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242F7B0>,,,,,,,,,4.028129785446838,34.91532343612097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337649,3.766667,43.650002,44.55,"(0.722007, 0.0475338, 0.690251)",305,600.0,<pygplates.pygplates.Feature object at 0x000002907242F820>,,,,,,,,,4.026128852322054,34.9319135139551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339303,36.349998,4.083333,1.6845,"(0.803367, 0.591212, 0.0712073)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242F890>,36.274887294570966,2.9090545364410336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339304,36.349998,4.083333,1.6845,"(0.803367, 0.591212, 0.0712073)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242F900>,36.274887294570966,2.9090545364410336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339364,-7.65,33.583332,3.094,"(0.825668, -0.110901, 0.553149)",706,600.0,<pygplates.pygplates.Feature object at 0x000002907242F970>,-7.694389465891959,31.884734504019796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339427,36.366669,4.066667,1.6845,"(0.803211, 0.591458, 0.0709172)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242F9E0>,36.29189235127473,2.8927498432905128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339428,36.366669,4.066667,1.6845,"(0.803211, 0.591458, 0.0709172)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FA50>,36.29189235127473,2.8927498432905128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339528,36.383331,4.133333,1.6845,"(0.802972, 0.591642, 0.0720777)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FAC0>,36.307094198859005,2.9597577885328263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339529,36.383331,4.133333,1.6845,"(0.802972, 0.591642, 0.0720777)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FB30>,36.307094198859005,2.9597577885328263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340104,36.416668,4.183333,1.6845,"(0.802577, 0.592071, 0.0729481)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FBA0>,36.339303816326364,3.010461496565555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340153,36.416668,4.15,1.6845,"(0.802611, 0.592096, 0.0723678)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FC10>,36.34002208209634,2.977136215012948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340154,36.416668,4.15,1.6845,"(0.802611, 0.592096, 0.0723678)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FC80>,36.34002208209634,2.977136215012948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340176,36.25,4.25,1.6845,"(0.804227, 0.589684, 0.0741085)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FCF0>,36.17145616900155,3.073541114926208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340177,36.25,4.25,1.6845,"(0.804227, 0.589684, 0.0741085)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FF90>,36.17145616900155,3.073541114926208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340200,36.416668,4.15,1.6845,"(0.802611, 0.592096, 0.0723678)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FDD0>,36.34002208209634,2.977136215012948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340476,36.433334,4.183333,1.6845,"(0.802405, 0.592305, 0.0729481)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FE40>,36.355944531295464,3.0108192280637605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340577,36.417,4.183,2.1905,"(0.802574, 0.592076, 0.0729423)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FD60>,36.33964248839887,3.0101356990056174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340590,36.417,4.183,2.1905,"(0.802574, 0.592076, 0.0729423)",712,600.0,<pygplates.pygplates.Feature object at 0x000002907242FEB0>,36.33964248839887,3.0101356990056174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343881,-78.90583,35.874443,222.75,"(0.15592, -0.79516, 0.586011)",109,600.0,<pygplates.pygplates.Feature object at 0x000002907242FF20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.299391078472148,1.3100111123229312,,
343919,-47.75111,-19.719999,68.3,"(0.632921, -0.696819, -0.337424)",201,600.0,<pygplates.pygplates.Feature object at 0x000002907242F040>,,,,,,,,,,,,,-28.75816418938442,-27.63418526178184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348092,15.4,41.799999,8.4705,"(0.71871, 0.197966, 0.666532)",307,319.0,<pygplates.pygplates.Feature object at 0x0000029072430120>,14.772726417807421,40.26031708014019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358656,36.049999,2.9,9.433,"(0.807468, 0.587737, 0.0505929)",712,600.0,<pygplates.pygplates.Feature object at 0x0000029072430190>,36.000649238526236,1.7195764269999216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358657,36.049999,2.9,9.433,"(0.807468, 0.587737, 0.0505929)",712,600.0,<pygplates.pygplates.Feature object at 0x00000290724300B0>,36.000649238526236,1.7195764269999216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358658,36.049999,2.9,9.433,"(0.807468, 0.587737, 0.0505929)",712,600.0,<pygplates.pygplates.Feature object at 0x0000029072430200>,36.000649238526236,1.7195764269999216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
