occurrence_no,lng,lat,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_5,lng_5,lat_5,lat_5,lng_15,lng_15,lat_15,lat_15,lng_25,lng_25,lat_25,lat_25,lng_35,lng_35,lat_35,lat_35,lng_45,lng_45,lat_45,lat_45,lng_55,lng_55,lat_55,lat_55,lng_65,lng_65,lat_65,lat_65,lng_75,lng_75,lat_75,lat_75,lng_85,lng_85,lat_85,lat_85,lng_95,lng_95,lat_95,lat_95,lng_105,lng_105,lat_105,lat_105,lng_115,lng_115,lat_115,lat_115,lng_125,lng_125,lat_125,lat_125,lng_135,lng_135,lat_135,lat_135,lng_145,lng_145,lat_145,lat_145,lng_155,lng_155,lat_155,lat_155,lng_165,lng_165,lat_165,lat_165,lng_175,lng_175,lat_175,lat_175,lng_185,lng_185,lat_185,lat_185,lng_195,lng_195,lat_195,lat_195,lng_5,lng_5,lng_5,lng_5,lat_5,lat_5,lat_5,lat_5,lng_15,lng_15,lng_15,lng_15,lat_15,lat_15,lat_15,lat_15,lng_25,lng_25,lng_25,lng_25,lat_25,lat_25,lat_25,lat_25,lng_35,lng_35,lng_35,lng_35,lat_35,lat_35,lat_35,lat_35,lng_45,lng_45,lng_45,lng_45,lat_45,lat_45,lat_45,lat_45,lng_55,lng_55,lng_55,lng_55,lat_55,lat_55,lat_55,lat_55,lng_65,lng_65,lng_65,lng_65,lat_65,lat_65,lat_65,lat_65,lng_75,lng_75,lng_75,lng_75,lat_75,lat_75,lat_75,lat_75,lng_85,lng_85,lng_85,lng_85,lat_85,lat_85,lat_85,lat_85,lng_95,lng_95,lng_95,lng_95,lat_95,lat_95,lat_95,lat_95,lng_105,lng_105,lng_105,lng_105,lat_105,lat_105,lat_105,lat_105,lng_115,lng_115,lng_115,lng_115,lat_115,lat_115,lat_115,lat_115,lng_125,lng_125,lng_125,lng_125,lat_125,lat_125,lat_125,lat_125,lng_135,lng_135,lng_135,lng_135,lat_135,lat_135,lat_135,lat_135,lng_145,lng_145,lng_145,lng_145,lat_145,lat_145,lat_145,lat_145,lng_155,lng_155,lng_155,lng_155,lat_155,lat_155,lat_155,lat_155,lng_165,lng_165,lng_165,lng_165,lat_165,lat_165,lat_165,lat_165,lng_175,lng_175,lng_175,lng_175,lat_175,lat_175,lat_175,lat_175,lng_185,lng_185,lng_185,lng_185,lat_185,lat_185,lat_185,lat_185,lng_195,lng_195,lng_195,lng_195,lat_195,lat_195,lat_195,lat_195
212775,36.2836,4.2417,1.6845,"(0.80389, 0.590162, 0.073964)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFC10>,36.14721239801924,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,36.14721239801924,2.7686725303336766,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,36.14721239801924,36.14721239801924,36.14721239801924,2.7686725303336766,2.7686725303336766,2.7686725303336766,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212778,36.2836,4.2417,1.6845,"(0.80389, 0.590162, 0.073964)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFC80>,36.14721239801924,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,36.14721239801924,2.7686725303336766,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,36.14721239801924,36.14721239801924,36.14721239801924,2.7686725303336766,2.7686725303336766,2.7686725303336766,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212780,36.2836,4.2417,1.6845,"(0.80389, 0.590162, 0.073964)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFCF0>,36.14721239801924,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,36.14721239801924,2.7686725303336766,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14721239801924,36.14721239801924,36.14721239801924,36.14721239801924,2.7686725303336766,2.7686725303336766,2.7686725303336766,2.7686725303336766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212806,36.325298,3.7836,2.197,"(0.803911, 0.591078, 0.0659883)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFF90>,36.18936609486137,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,36.18936609486137,2.3106197233199866,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,36.18936609486137,36.18936609486137,36.18936609486137,2.3106197233199866,2.3106197233199866,2.3106197233199866,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212809,36.325298,3.7836,2.197,"(0.803911, 0.591078, 0.0659883)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFDD0>,36.18936609486137,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,36.18936609486137,2.3106197233199866,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,36.18936609486137,36.18936609486137,36.18936609486137,2.3106197233199866,2.3106197233199866,2.3106197233199866,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212811,36.325298,3.7836,2.197,"(0.803911, 0.591078, 0.0659883)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFE40>,36.18936609486137,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,36.18936609486137,2.3106197233199866,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18936609486137,36.18936609486137,36.18936609486137,36.18936609486137,2.3106197233199866,2.3106197233199866,2.3106197233199866,2.3106197233199866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213023,144.867004,-15.4833,0.00585,"(-0.788138, 0.554591, -0.266957)",801,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFD60>,144.80422173936813,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.80422173936813,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.80422173936813,144.80422173936813,-18.471705087918526,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.80422173936813,144.80422173936813,144.80422173936813,144.80422173936813,-18.471705087918526,-18.471705087918526,-18.471705087918526,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213024,144.867004,-15.4833,0.00585,"(-0.788138, 0.554591, -0.266957)",801,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFEB0>,144.80422173936813,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.80422173936813,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.80422173936813,144.80422173936813,-18.471705087918526,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.80422173936813,144.80422173936813,144.80422173936813,144.80422173936813,-18.471705087918526,-18.471705087918526,-18.471705087918526,-18.471705087918526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213535,36.412498,-1.5764,1.29985,"(0.80446, 0.59337, -0.0275099)",709,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDFF20>,36.22782079676052,-3.0504574411589025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.22782079676052,-3.0504574411589025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.22782079676052,36.22782079676052,-3.0504574411589025,-3.0504574411589025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.22782079676052,36.22782079676052,36.22782079676052,36.22782079676052,-3.0504574411589025,-3.0504574411589025,-3.0504574411589025,-3.0504574411589025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213561,16.5,-28.25,13.789,"(0.844615, 0.250186, -0.47332)",701,600.0,<pygplates.pygplates.Feature object at 0x0000021273FDF040>,,,15.066665511721078,-32.02907657419064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.066665511721078,-32.02907657419064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.066665511721078,15.066665511721078,-32.02907657419064,-32.02907657419064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.066665511721078,15.066665511721078,15.066665511721078,15.066665511721078,-32.02907657419064,-32.02907657419064,-32.02907657419064,-32.02907657419064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214257,18.8794,15.9694,3.094,"(0.909687, 0.31109, 0.275124)",715,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2120>,19.085083312795305,14.666047501622268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.085083312795305,14.666047501622268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.085083312795305,19.085083312795305,14.666047501622268,14.666047501622268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.085083312795305,19.085083312795305,19.085083312795305,19.085083312795305,14.666047501622268,14.666047501622268,14.666047501622268,14.666047501622268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214306,35.345798,-2.9875,1.6845,"(0.814567, 0.577724, -0.0521181)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2190>,35.215927764042895,-4.461374659790291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.215927764042895,-4.461374659790291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.215927764042895,35.215927764042895,-4.461374659790291,-4.461374659790291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.215927764042895,35.215927764042895,35.215927764042895,35.215927764042895,-4.461374659790291,-4.461374659790291,-4.461374659790291,-4.461374659790291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214328,35.344398,-2.9861,1.6845,"(0.814582, 0.577704, -0.0520937)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE20B0>,35.21452443822659,-4.4599756360236995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.21452443822659,-4.4599756360236995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.21452443822659,35.21452443822659,-4.4599756360236995,-4.4599756360236995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.21452443822659,35.21452443822659,35.21452443822659,35.21452443822659,-4.4599756360236995,-4.4599756360236995,-4.4599756360236995,-4.4599756360236995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216769,34.3167,-2.979,1.2935,"(0.824818, 0.563005, -0.0519699)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2200>,34.18510271471617,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18510271471617,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18510271471617,34.18510271471617,-4.453354190951657,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18510271471617,34.18510271471617,34.18510271471617,34.18510271471617,-4.453354190951657,-4.453354190951657,-4.453354190951657,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216820,34.3167,-2.979,1.2935,"(0.824818, 0.563005, -0.0519699)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2270>,34.18510271471617,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18510271471617,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18510271471617,34.18510271471617,-4.453354190951657,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18510271471617,34.18510271471617,34.18510271471617,34.18510271471617,-4.453354190951657,-4.453354190951657,-4.453354190951657,-4.453354190951657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216944,34.617001,0.166,14.895,"(0.822964, 0.568086, 0.00289724)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE22E0>,,,34.190502108060834,-4.254124491108049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.190502108060834,-4.254124491108049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.190502108060834,34.190502108060834,-4.254124491108049,-4.254124491108049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.190502108060834,34.190502108060834,34.190502108060834,34.190502108060834,-4.254124491108049,-4.254124491108049,-4.254124491108049,-4.254124491108049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216968,29.549999,0.133,2.1905,"(0.869923, 0.493182, 0.00232129)",701,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2350>,29.544976078474463,-1.285925485393553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.544976078474463,-1.285925485393553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.544976078474463,29.544976078474463,-1.285925485393553,-1.285925485393553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.544976078474463,29.544976078474463,29.544976078474463,29.544976078474463,-1.285925485393553,-1.285925485393553,-1.285925485393553,-1.285925485393553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217300,40.466702,10.5167,4.4665,"(0.748003, 0.638104, 0.182522)",709,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE23C0>,40.28039086066217,9.04089520487974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.28039086066217,9.04089520487974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.28039086066217,40.28039086066217,9.04089520487974,9.04089520487974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.28039086066217,40.28039086066217,40.28039086066217,40.28039086066217,9.04089520487974,9.04089520487974,9.04089520487974,9.04089520487974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217340,40.583302,10.5,3.057,"(0.746744, 0.639659, 0.182236)",709,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2430>,40.39648348304106,9.024254086967892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.39648348304106,9.024254086967892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.39648348304106,40.39648348304106,9.024254086967892,9.024254086967892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.39648348304106,40.39648348304106,40.39648348304106,40.39648348304106,9.024254086967892,9.024254086967892,9.024254086967892,9.024254086967892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217410,31.0,1.5,1.80585,"(0.856874, 0.514862, 0.0261769)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE24A0>,30.86848881751567,0.027338226357143374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.86848881751567,0.027338226357143374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.86848881751567,30.86848881751567,0.027338226357143374,0.027338226357143374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.86848881751567,30.86848881751567,30.86848881751567,30.86848881751567,0.027338226357143374,0.027338226357143374,0.027338226357143374,0.027338226357143374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217500,33.8167,-3.917,7.604,"(0.828882, 0.555238, -0.0683113)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2510>,33.68427536010524,-5.391415231366065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68427536010524,-5.391415231366065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68427536010524,33.68427536010524,-5.391415231366065,-5.391415231366065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68427536010524,33.68427536010524,33.68427536010524,33.68427536010524,-5.391415231366065,-5.391415231366065,-5.391415231366065,-5.391415231366065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217851,36.0667,2.3167,3.9605,"(0.807671, 0.588245, 0.040423)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2580>,35.93261906983499,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93261906983499,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93261906983499,35.93261906983499,0.8434421526390052,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93261906983499,35.93261906983499,35.93261906983499,35.93261906983499,0.8434421526390052,0.8434421526390052,0.8434421526390052,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217852,36.0667,2.3167,3.9605,"(0.807671, 0.588245, 0.040423)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE25F0>,35.93261906983499,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93261906983499,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93261906983499,35.93261906983499,0.8434421526390052,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93261906983499,35.93261906983499,35.93261906983499,35.93261906983499,0.8434421526390052,0.8434421526390052,0.8434421526390052,0.8434421526390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217913,36.0667,2.8833,7.104,"(0.807309, 0.587981, 0.0503018)",712,600.0,<pygplates.pygplates.Feature object at 0x0000021273FE2660>,35.932041036092244,1.4100418579062206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.932041036092244,1.4100418579062206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.932041036092244,35.932041036092244,1.4100418579062206,1.4100418579062206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.932041036092244,35.932041036092244,35.932041036092244,35.932041036092244,1.4100418579062206,1.4100418579062206,1.4100418579062206,1.4100418579062206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
